,start,end,activity,time_of_the_day,BalconyDoor_24,BathroomPIR_19,BedPressureLeft_13,BedPressureRight_12,BedroomDoor_10,BedroomDresser_18,BedroomMovement_16,CutleryDrawer_14,Fridge_3,Frontdoor_7,GroceriesCupboard_5,KitchenPIR_28,KitchenWindow_25,Microwave_27,PianoSeatPressure_20,PlatesCupboard_9,ServerNookSeatPressure_22,SinkFloat_21,StoveLid_15,Toaster_26,ToiletDoor_1,ToiletFlush_6,one_hot_time_of_the_day,repeated_activitiesUnary
17654,05-Aug-2009 23:00:00,05-Aug-2009 23:00:59,idle,0.9583333333333334,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[1 0 0 0 0 0 0]
17655,05-Aug-2009 23:01:00,05-Aug-2009 23:01:59,idle,0.9590277777777778,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[1 0 0 0 0 0 0]
17663,05-Aug-2009 23:09:00,05-Aug-2009 23:09:59,idle,0.9645833333333332,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[1 1 0 0 0 0 0]
17698,05-Aug-2009 23:44:00,05-Aug-2009 23:44:59,idle,0.9888888888888888,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1 1 1 0 0 0 0]
17700,05-Aug-2009 23:46:00,05-Aug-2009 23:46:59,brushTeeth,0.9902777777777778,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1 0 0 0 0 0 0]
17701,05-Aug-2009 23:47:00,05-Aug-2009 23:47:59,useToilet,0.9909722222222224,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1 0 0 0 0 0 0]
17702,05-Aug-2009 23:48:00,05-Aug-2009 23:48:59,useToilet,0.9916666666666668,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1 0 0 0 0 0 0]
17703,05-Aug-2009 23:49:00,05-Aug-2009 23:49:59,useToilet,0.9923611111111112,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1 0 0 0 0 0 0]
17704,05-Aug-2009 23:50:00,05-Aug-2009 23:50:59,goToBed,0.9930555555555556,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1 0 0 0 0 0 0]
17705,05-Aug-2009 23:51:00,05-Aug-2009 23:51:59,goToBed,0.99375,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1 0 0 0 0 0 0]
17706,05-Aug-2009 23:52:00,05-Aug-2009 23:52:59,goToBed,0.9944444444444444,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1 0 0 0 0 0 0]
17725,06-Aug-2009 00:11:00,06-Aug-2009 00:11:59,goToBed,0.007638888888888889,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
17727,06-Aug-2009 00:13:00,06-Aug-2009 00:13:59,goToBed,0.009027777777777777,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17732,06-Aug-2009 00:18:00,06-Aug-2009 00:18:59,goToBed,0.0125,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17734,06-Aug-2009 00:20:00,06-Aug-2009 00:20:59,goToBed,0.013888888888888888,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17735,06-Aug-2009 00:21:00,06-Aug-2009 00:21:59,goToBed,0.014583333333333334,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17736,06-Aug-2009 00:22:00,06-Aug-2009 00:22:59,goToBed,0.015277777777777776,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17753,06-Aug-2009 00:39:00,06-Aug-2009 00:39:59,goToBed,0.02708333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
17766,06-Aug-2009 00:52:00,06-Aug-2009 00:52:59,goToBed,0.036111111111111115,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
17767,06-Aug-2009 00:53:00,06-Aug-2009 00:53:59,goToBed,0.036805555555555564,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17923,06-Aug-2009 03:29:00,06-Aug-2009 03:29:59,goToBed,0.1451388888888889,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 0]
17924,06-Aug-2009 03:30:00,06-Aug-2009 03:30:59,goToBed,0.14583333333333334,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17954,06-Aug-2009 04:00:00,06-Aug-2009 04:00:59,goToBed,0.16666666666666666,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
17956,06-Aug-2009 04:02:00,06-Aug-2009 04:02:59,goToBed,0.16805555555555554,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17961,06-Aug-2009 04:07:00,06-Aug-2009 04:07:59,goToBed,0.17152777777777778,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17962,06-Aug-2009 04:08:00,06-Aug-2009 04:08:59,goToBed,0.17222222222222222,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17963,06-Aug-2009 04:09:00,06-Aug-2009 04:09:59,goToBed,0.17291666666666666,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17964,06-Aug-2009 04:10:00,06-Aug-2009 04:10:59,goToBed,0.1736111111111111,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17978,06-Aug-2009 04:24:00,06-Aug-2009 04:24:59,goToBed,0.18333333333333326,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
17979,06-Aug-2009 04:25:00,06-Aug-2009 04:25:59,goToBed,0.1840277777777778,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17980,06-Aug-2009 04:26:00,06-Aug-2009 04:26:59,idle,0.18472222222222226,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17981,06-Aug-2009 04:27:00,06-Aug-2009 04:27:59,leaveHouse,0.18541666666666667,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
17982,06-Aug-2009 04:28:00,06-Aug-2009 04:28:59,leaveHouse,0.18611111111111112,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18102,06-Aug-2009 06:28:00,06-Aug-2009 06:28:59,leaveHouse,0.26944444444444443,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 0 0 0]
18103,06-Aug-2009 06:29:00,06-Aug-2009 06:29:59,leaveHouse,0.2701388888888889,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18114,06-Aug-2009 06:40:00,06-Aug-2009 06:40:59,leaveHouse,0.2777777777777778,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
18116,06-Aug-2009 06:42:00,06-Aug-2009 06:42:59,leaveHouse,0.2791666666666667,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18117,06-Aug-2009 06:43:00,06-Aug-2009 06:43:59,leaveHouse,0.2798611111111111,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18141,06-Aug-2009 07:07:00,06-Aug-2009 07:07:59,leaveHouse,0.2965277777777778,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
18145,06-Aug-2009 07:11:00,06-Aug-2009 07:11:59,leaveHouse,0.29930555555555555,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18147,06-Aug-2009 07:13:00,06-Aug-2009 07:13:59,leaveHouse,0.30069444444444443,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18150,06-Aug-2009 07:16:00,06-Aug-2009 07:16:59,leaveHouse,0.30277777777777776,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18151,06-Aug-2009 07:17:00,06-Aug-2009 07:17:59,leaveHouse,0.3034722222222222,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18161,06-Aug-2009 07:27:00,06-Aug-2009 07:27:59,leaveHouse,0.3104166666666667,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
18162,06-Aug-2009 07:28:00,06-Aug-2009 07:28:59,leaveHouse,0.3111111111111111,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18164,06-Aug-2009 07:30:00,06-Aug-2009 07:30:59,leaveHouse,0.3125,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18262,06-Aug-2009 09:08:00,06-Aug-2009 09:08:59,leaveHouse,0.3805555555555555,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 0 0 0]
18264,06-Aug-2009 09:10:00,06-Aug-2009 09:10:59,leaveHouse,0.3819444444444444,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18328,06-Aug-2009 10:14:00,06-Aug-2009 10:14:59,leaveHouse,0.4263888888888889,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 0 0 0]
18359,06-Aug-2009 10:45:00,06-Aug-2009 10:45:59,leaveHouse,0.4479166666666667,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
18360,06-Aug-2009 10:46:00,06-Aug-2009 10:46:59,leaveHouse,0.4486111111111111,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18398,06-Aug-2009 11:24:00,06-Aug-2009 11:24:59,leaveHouse,0.475,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
18399,06-Aug-2009 11:25:00,06-Aug-2009 11:25:59,leaveHouse,0.4756944444444444,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18401,06-Aug-2009 11:27:00,06-Aug-2009 11:27:59,leaveHouse,0.4770833333333334,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18402,06-Aug-2009 11:28:00,06-Aug-2009 11:28:59,leaveHouse,0.4777777777777778,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18405,06-Aug-2009 11:31:00,06-Aug-2009 11:31:59,leaveHouse,0.4798611111111111,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18406,06-Aug-2009 11:32:00,06-Aug-2009 11:32:59,leaveHouse,0.4805555555555556,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18498,06-Aug-2009 13:04:00,06-Aug-2009 13:04:59,leaveHouse,0.5444444444444444,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 0 0 0]
18504,06-Aug-2009 13:10:00,06-Aug-2009 13:10:59,leaveHouse,0.5486111111111112,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
18505,06-Aug-2009 13:11:00,06-Aug-2009 13:11:59,leaveHouse,0.5493055555555556,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18506,06-Aug-2009 13:12:00,06-Aug-2009 13:12:59,leaveHouse,0.55,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18508,06-Aug-2009 13:14:00,06-Aug-2009 13:14:59,leaveHouse,0.5513888888888889,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18510,06-Aug-2009 13:16:00,06-Aug-2009 13:16:59,leaveHouse,0.5527777777777778,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18520,06-Aug-2009 13:26:00,06-Aug-2009 13:26:59,leaveHouse,0.5597222222222222,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
18521,06-Aug-2009 13:27:00,06-Aug-2009 13:27:59,leaveHouse,0.5604166666666667,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18522,06-Aug-2009 13:28:00,06-Aug-2009 13:28:59,leaveHouse,0.5611111111111111,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18523,06-Aug-2009 13:29:00,06-Aug-2009 13:29:59,leaveHouse,0.5618055555555556,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18524,06-Aug-2009 13:30:00,06-Aug-2009 13:30:59,leaveHouse,0.5625,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18526,06-Aug-2009 13:32:00,06-Aug-2009 13:32:59,leaveHouse,0.5638888888888889,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18527,06-Aug-2009 13:33:00,06-Aug-2009 13:33:59,leaveHouse,0.5645833333333333,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18529,06-Aug-2009 13:35:00,06-Aug-2009 13:35:59,leaveHouse,0.5659722222222222,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18530,06-Aug-2009 13:36:00,06-Aug-2009 13:36:59,leaveHouse,0.5666666666666667,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18533,06-Aug-2009 13:39:00,06-Aug-2009 13:39:59,leaveHouse,0.56875,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18535,06-Aug-2009 13:41:00,06-Aug-2009 13:41:59,leaveHouse,0.5701388888888889,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18536,06-Aug-2009 13:42:00,06-Aug-2009 13:42:59,leaveHouse,0.5708333333333333,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18551,06-Aug-2009 13:57:00,06-Aug-2009 13:57:59,leaveHouse,0.58125,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
18554,06-Aug-2009 14:00:00,06-Aug-2009 14:00:59,leaveHouse,0.5833333333333334,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18555,06-Aug-2009 14:01:00,06-Aug-2009 14:01:59,leaveHouse,0.5840277777777778,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18571,06-Aug-2009 14:17:00,06-Aug-2009 14:17:59,leaveHouse,0.5951388888888889,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
18572,06-Aug-2009 14:18:00,06-Aug-2009 14:18:59,leaveHouse,0.5958333333333333,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18573,06-Aug-2009 14:19:00,06-Aug-2009 14:19:59,leaveHouse,0.5965277777777778,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18576,06-Aug-2009 14:22:00,06-Aug-2009 14:22:59,leaveHouse,0.5986111111111111,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18577,06-Aug-2009 14:23:00,06-Aug-2009 14:23:59,leaveHouse,0.5993055555555555,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
18584,06-Aug-2009 14:30:00,06-Aug-2009 14:30:59,leaveHouse,0.6041666666666666,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
18596,06-Aug-2009 14:42:00,06-Aug-2009 14:42:59,leaveHouse,0.6125,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
18602,06-Aug-2009 14:48:00,06-Aug-2009 14:48:59,leaveHouse,0.6166666666666667,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
